date,BTC.Volume(USD),BTC.marketcap(USD),BTC.price(USD),BTC.NVT(Daily),LTC.Volume(USD),LTC.marketcap(USD),LTC.price(USD),LTC.NVT(Daily),ETH.Volume(USD),ETH.marketcap(USD),ETH.price(USD),ETH.NVT(Daily),XRP.Volume(USD),XRP.marketcap(USD),XRP.price(USD),XRP.NVT(Daily),XLM.Volume(USD),XLM.marketcap(USD),XLM.price(USD),XLM.NVT(Daily),DASH.Volume(USD),DASH.marketcap(USD),DASH.price(USD),DASH.NVT(Daily),XEM.Volume(USD),XEM.marketcap(USD),XEM.price(USD),XEM.NVT(Daily),,Date,BTC,LTC,ETH,DASH,BTC %,LTC %,ETH %,DASH %,Avg %
1/9/16,338452923.8,6828000000,453.38,20.17414984,43469399.73,157142000,3.57,3.61500276,207720.1285,75001800,0.985501,361.0714116,355065.8577,199105000,0.005937,560.7551266,1012.824428,8137060,0.001682,8034.028182,708640.175,27082100,4.4,38.21699779,8700.649557,2447750,0.000272,281.3295702,,1/9/16,0.0756,0.184,0.00354,0.0211,0.0167%,5.1541%,0.3592%,0.4795%,1.5024%
1/10/16,443544112.2,6752210000,448.24,15.22331109,23826909.58,156524000,3.56,6.569211146,138866.8514,75031200,0.985557,540.3103712,220948.512,200625000,0.005982,908.0169772,464.6337726,8461790,0.001749,18211.74116,466354.8394,23761800,3.86,50.95218918,307.3829684,2307980,0.000256,7508.483674,,1/10/16,0.0771,0.167,0.00276,0.0749,0.0172%,4.6910%,0.2800%,1.9404%,1.7322%
1/11/16,561283021.6,6761090000,448.7,12.0457768,22573554.5,155131000,3.53,6.872245131,504162.0456,76096500,0.999216,150.9365901,436086.3299,199979000,0.005963,458.5766311,21.59496098,8544660,0.001766,395678.4182,850369.6134,29292200,4.76,34.4464331,4060.898144,2309540,0.000257,568.7264044,,1/11/16,0.084,0.101,0.00247,0.0283,0.0187%,2.8612%,0.2472%,0.5945%,0.9304%
1/12/16,490491738.5,6755220000,448.18,13.77234206,9511428.563,156360000,3.55,16.43917094,1059789.476,81217300,1.07,76.63531469,560290.8841,197609000,0.005892,352.6900144,681.5345869,8397600,0.001736,12321.60504,1827655.043,32176900,5.22,17.60556519,8338.821029,2146070,0.000238,257.3589231,,1/12/16,0.0794,0.0924,0.00277,0.0254,0.0177%,2.6028%,0.2589%,0.4866%,0.8415%
1/13/16,526828357.2,6553350000,434.67,12.43925068,18595511.69,153644000,3.49,8.262423889,482477.3466,86530000,1.14,179.3452078,1848777.467,195725000,0.005836,105.8672574,400.0629862,8424060,0.001741,21056.83427,912374.4201,31141500,5.05,34.13236859,5189.357912,2318410,0.000258,446.7624009,,1/13/16,0.0781,0.0842,0.00386,0.0182,0.0180%,2.4126%,0.3386%,0.3604%,0.7824%
1/14/16,467783784,6519110000,432.29,13.93616073,11499333.71,152853000,3.47,13.29233535,372400.0461,85539300,1.12,229.69734,2185382.649,194348000,0.005795,88.93087903,225.2317502,8822900,0.001824,39172.54114,598566.545,27786800,4.51,46.42224032,18753.63221,2233940,0.000248,119.1203909,,1/14/16,0.0748,0.086,0.00287,0.0265,0.0173%,2.4784%,0.2563%,0.5876%,0.8349%
1/15/16,629213816.1,6489870000,430.25,10.31425222,27720589.32,152598000,3.46,5.504861323,1115559.387,90321700,1.18,80.96538925,214405.216,185409000,0.005528,864.7597455,51.12665039,9323670,0.001927,182364.1864,512316.5354,27208600,4.41,53.10896315,18946.97181,2563120,0.000285,135.2786094,,1/15/16,0.0787,0.0733,0.00291,0.0272,0.0183%,2.1185%,0.2466%,0.6168%,0.7500%
1/16/16,521306077,5507790000,365.07,10.56536696,21708885.1,130687000,2.97,6.019977507,696879.8975,93099400,1.22,133.5946127,168623.6142,175087000,0.005221,1038.330253,61.5899578,8404280,0.001737,136455.3622,295500.3483,24566900,3.98,83.13661943,5181.25174,2295880,0.000255,443.1129995,,1/16/16,0.0675,0.048,0.00264,0.0301,0.0185%,1.6162%,0.2164%,0.7563%,0.6518%
1/17/16,2878714363,5842270000,387.15,2.029471932,12535081.12,136090000,3.09,10.8567307,452570.1856,93207300,1.22,205.9510391,281689.6082,171385000,0.00511,608.4179004,8888.573573,8453860,0.001748,951.0929882,590015.0353,27729200,4.49,46.99744641,5777.572443,2501490,0.000278,432.9655794,,1/17/16,0.0685,0.037,0.00216,0.0324,0.0177%,1.1974%,0.1770%,0.7216%,0.5284%
1/18/16,3981136428,5761940000,381.73,1.447310361,8117943.379,133145000,3.02,16.40132159,3013698.201,101699000,1.33,33.74558208,655406.49,176733000,0.00527,269.654028,1691.5183,8291710,0.001714,4901.93337,401927.2894,25868300,4.19,64.36064602,75886.9625,2556000,0.000284,33.6816749,,1/18/16,0.0707,0.0478,0.0034,0.0466,0.0185%,1.5828%,0.2556%,1.1122%,0.7423%
1/19/16,3216533501,5843510000,387.03,1.816710443,5600865.503,134431000,3.05,24.00182613,1761829.187,108628000,1.42,61.65637441,727790.2928,178768000,0.00533,245.6311959,1210.963961,8283780,0.001712,6840.649486,295199.9129,26280700,4.25,89.02678778,30538.21109,3166920,0.000352,103.7035205,,1/19/16,0.0815,0.0678,0.00364,0.0367,0.0211%,2.2230%,0.2563%,0.8635%,0.8410%
1/20/16,2194693974,5734760000,379.74,2.61301123,12599219.09,133024000,3.01,10.55811467,816295.2625,104124000,1.36,127.5567859,877905.0891,176780000,0.005271,201.365731,556.281077,8772500,0.001813,15769.90547,398075.0783,27139800,4.39,68.17759131,59380.93867,4146700,0.000461,69.8321733,,1/20/16,0.0874,0.0508,0.00263,0.0376,0.0230%,1.6877%,0.1934%,0.8565%,0.6901%
1/21/16,2170293806,6338800000,419.63,2.920710543,16436564.9,149373000,3.38,9.08784779,757377.6744,117111000,1.53,154.6269503,402734.7146,180099000,0.00537,447.1901563,279.0037436,8787300,0.001817,31495.27633,302951.8143,26487500,4.29,87.43139587,34100.44036,5239790,0.000582,153.6575465,,1/21/16,0.0937,0.063,0.00289,0.0419,0.0223%,1.8639%,0.1889%,0.9767%,0.7630%
1/22/16,1732195576,6190940000,409.75,3.57404215,12866257.17,142657000,3.23,11.08768448,1424488.233,118244000,1.55,83.00805672,2499434.773,178216000,0.005314,71.30252084,66.78637032,8384060,0.001733,125535.4941,259622.2367,25394100,4.11,97.81172956,50300.72773,4227180,0.00047,84.03814797,,1/22/16,0.0833,0.0747,0.00342,0.05,0.0203%,2.3127%,0.2206%,1.2165%,0.9426%
1/23/16,12645939869,5779890000,382.43,0.457054996,9124135.628,136122000,3.08,14.91889265,1715780.588,115002000,1.5,67.02605265,660957.6526,171359000,0.005109,259.258667,217.5004994,8232070,0.001702,37848.51079,388525.6073,25608100,4.14,65.9109709,21828.61815,4081240,0.000453,186.9674009,,1/23/16,0.0789,0.0712,0.00275,0.0392,0.0206%,2.3117%,0.1833%,0.9469%,0.8656%
1/24/16,16211099692,5867300000,388.1,0.361931029,11175072.82,137555000,3.11,12.30909205,3649253.114,145358000,1.9,39.83226032,490509.0307,171732000,0.005121,350.109762,398.6923651,8199270,0.001695,20565.4051,584351.0289,25379300,4.1,43.43159975,14426.82652,4191350,0.000466,290.5247383,,1/24/16,0.0791,0.0673,0.00397,0.036,0.0204%,2.1640%,0.2089%,0.8780%,0.8178%
1/25/16,17150666647,6083900000,402.32,0.354732567,9061014.935,140890000,3.19,15.54903077,4599895.088,164313000,2.15,35.72103208,903056.7809,175004000,0.005218,193.7906937,912.9228308,8334910,0.001723,9129.917359,378475.2806,25855900,4.18,68.31595438,15458.62754,3718220,0.000413,240.5271742,,1/25/16,0.0821,0.0647,0.0054,0.0349,0.0204%,2.0282%,0.2512%,0.8349%,0.7837%
1/26/16,2837786517,5929520000,392,2.089487692,18770814.98,138171000,3.13,7.360948373,3656139.968,193838000,2.53,53.01711688,830089.2661,174267000,0.005138,209.9376623,3995.177786,8279470,0.001712,2072.365848,316601.6681,26596100,4.29,84.00492694,30692.69152,3410470,0.000379,111.1166806,,1/26/16,0.0802,0.0816,0.00593,0.0385,0.0205%,2.6070%,0.2344%,0.8974%,0.9398%
1/27/16,4522624461,5937780000,392.44,1.312905825,27577017.01,139722000,3.16,5.066610358,2737151.844,172061000,2.25,62.86132806,2121254.993,183452000,0.005408,86.48276637,4014.602614,9205830,0.001903,2293.086236,444386.5968,26780100,4.32,60.26306868,33747.83929,3756420,0.000417,111.3084594,,1/27/16,0.0844,0.0789,0.00728,0.0177,0.0215%,2.4968%,0.3236%,0.4097%,0.8129%
1/28/16,4414989957,5980180000,395.15,1.354517237,27573809.03,145677000,3.29,5.283165625,2221830.047,184294000,2.41,82.94693838,2345591.704,220723000,0.006507,94.10120252,56.08989236,10822500,0.002237,192949.2025,235234.6367,26116700,4.21,111.0240412,23464.90397,3795520,0.000422,161.7530591,,1/28/16,0.081,0.0635,0.00614,0.024,0.0205%,1.9301%,0.2548%,0.5701%,0.6939%
1/29/16,2644040608,5753970000,380.11,2.176203339,22409082.37,138886000,3.14,6.197754896,2193242.678,194815000,2.54,88.8250999,2835165.956,211267000,0.006228,74.51662559,4020.984656,9235240,0.001909,2296.760816,242582.277,25946900,4.18,106.9612352,5735.023753,3562020,0.000396,621.0994328,,1/29/16,0.0788,0.0598,0.00572,0.0357,0.0207%,1.9045%,0.2252%,0.8541%,0.7511%
1/30/16,1294238047,5736760000,378.87,4.432538523,9491336.002,138029000,3.12,14.5426313,2484925.855,192176000,2.51,77.33671395,1565821.339,231467000,0.006824,147.8246555,25.83251107,9128770,0.001887,353382.9899,251000.0115,25846400,4.16,102.9737005,5387.633991,3853500,0.000428,715.2490326,,1/30/16,0.0758,0.0546,0.00609,0.0314,0.0200%,1.7500%,0.2426%,0.7548%,0.6919%
1/31/16,596762503.7,5729870000,378.29,9.601591863,6928916.212,137129000,3.1,19.79082959,2672115.689,187289000,2.44,70.09015394,977749.9537,224910000,0.006631,230.0281367,23.2902588,8392620,0.001735,360348.9369,366894.4176,24665700,3.97,67.22833278,18122.16383,4122060,0.000458,227.4595926,,1/31/16,0.0742,0.0488,0.00571,0.0356,0.0196%,1.5742%,0.2340%,0.8967%,0.6811%
2/1/16,1742770661,5596090000,369.35,3.211030645,12075801.73,136125000,3.07,11.27254347,1391891.831,177881000,2.32,127.7980056,1100954.177,217038000,0.006398,197.1362701,1123.20519,8591390,0.001776,7648.994216,292356.0663,23519900,3.78,80.4495022,10265.71214,4448570,0.000494,433.3425621,,2/1/16,0.094,0.0491,0.00509,0.0428,0.0255%,1.5993%,0.2194%,1.1323%,0.7441%
2/2/16,1481244684,5651690000,372.92,3.815500614,5467871.816,136820000,3.09,25.02253246,1374775.084,169923000,2.22,123.6005817,725243.0119,222021000,0.006545,306.1332496,4234.60013,8674930,0.001793,2048.583038,429970.259,20278400,3.26,47.16233175,11356.06464,4564120,0.000507,401.9103577,,2/2/16,0.0909,0.07,0.00461,0.0321,0.0244%,2.2654%,0.2077%,0.9847%,0.8705%
2/3/16,544028219.6,5679530000,374.65,10.43977094,3028761.821,136798000,3.09,45.16631155,1507493.465,186609000,2.43,123.7876013,960793.0953,229680000,0.006771,239.0525089,468.7988974,8687840,0.001796,18532.1255,400397.8871,23573000,3.79,58.87393705,65659.16193,5228850,0.000581,79.63625862,,2/3/16,0.0871,0.0669,0.00472,0.0281,0.0232%,2.1650%,0.1942%,0.7414%,0.7810%
2/4/16,826367571.8,5613380000,370.17,6.792836737,9268302.991,135567000,3.06,14.62694952,834721.4698,194126000,2.53,232.5638036,1188757.137,233436000,0.006882,196.369799,66.2100103,8739020,0.001807,131989.407,281406.9606,23641000,3.8,84.01000439,112208.0221,5661540,0.000629,50.4557508,,2/4/16,0.072,0.0589,0.00577,0.0355,0.0195%,1.9248%,0.2281%,0.9342%,0.7766%
2/5/16,1266191372,5898960000,388.9,4.658821827,7580040.445,140665000,3.17,18.55728885,1481566.124,197363000,2.57,133.2124141,969542.8264,236257000,0.006965,243.6787665,218.224033,8721120,0.001803,39964.06756,185935.2398,23666400,3.8,127.2830262,12187.44039,5407140,0.000601,443.6649393,,2/5/16,0.0741,0.059,0.00645,0.0386,0.0191%,1.8612%,0.2510%,1.0158%,0.7868%
2/6/16,1138259856,5865740000,386.59,5.153252107,7608494.762,139756000,3.15,18.3684164,592095.1098,194621000,2.53,328.6988809,1553421.827,246703000,0.007273,158.8126262,61.17596335,8876890,0.001835,145104.2127,207339.6555,23519100,3.78,113.4327147,25693.59939,5680220,0.000631,221.0752925,,2/6/16,0.0677,0.0673,0.0192,0.0385,0.0175%,2.1365%,0.7589%,1.0185%,0.9829%
2/7/16,1038567986,5714760000,376.51,5.502538186,5134804.188,138012000,3.11,26.87775326,2274794.973,194884000,2.54,85.67101751,3629400.204,268772000,0.007924,74.05410946,4890.72582,9017410,0.001864,1843.777454,615120.0099,21632400,3.47,35.16777157,24256.72615,5703340,0.000634,235.1240627,,2/7/16,0.0693,0.0629,0.01,0.0397,0.0184%,2.0225%,0.3937%,1.1441%,0.8947%
2/8/16,915827379.6,5720100000,376.76,6.245827683,3773214.23,137272000,3.09,36.38065363,4375792.908,228504000,2.97,52.22002157,916520.0367,284092000,0.008375,309.9681279,1489.478834,8893770,0.001839,5971.061688,631711.9416,22963300,3.69,36.35090377,15632.4056,5456290,0.000606,349.0371309,,2/8/16,0.0707,0.0558,0.00798,0.0329,0.0188%,1.8058%,0.2687%,0.8916%,0.7462%
2/9/16,787586180.4,5670880000,373.42,7.200329489,5729922.544,136615000,3.08,23.84238163,4966029.426,244110000,3.17,49.15597131,2367783.273,272709000,0.007999,115.1748148,98.7574315,8965270,0.001853,90780.71253,273034.4641,22081300,3.54,80.87367313,15580.88541,5312020,0.00059,340.9318444,,2/9/16,0.0677,0.056,0.0113,0.0355,0.0181%,1.8182%,0.3565%,1.0028%,0.7989%
2/10/16,901740760.2,5713880000,376.15,6.336499637,8624930.816,137231000,3.09,15.91096821,7746949.514,307684000,4,39.71679426,2045512.172,266845000,0.007827,130.4538803,67.73560479,8840410,0.001828,130513.4874,244717.9609,21876300,3.51,89.39392893,24476.15665,4920790,0.000547,201.0442273,,2/10/16,0.0728,0.0752,0.015,0.0319,0.0194%,2.4337%,0.3750%,0.9088%,0.9342%
2/11/16,943794242.9,5806110000,382.11,6.151881137,6069582.131,138300000,3.11,22.78575312,8085998.402,345964000,4.5,42.78556374,838243.692,267864000,0.007857,319.5538512,137.3006577,8921680,0.001844,64979.14975,2092379.614,22636600,3.63,10.81859135,27838.82076,4813170,0.000535,172.8941768,,2/11/16,0.0764,0.0661,0.0107,0.0361,0.0200%,2.1254%,0.2378%,0.9945%,0.8444%
2/12/16,925266119,5771040000,379.69,6.237167753,5499176.201,137461000,3.09,24.99665313,12510236.45,457618000,5.95,36.57948448,889558.2546,266665000,0.007822,299.7723855,165.0749818,9085090,0.001878,55036.14114,1182387.88,24945400,4,21.09747606,20114.9353,4645570,0.000516,230.9512772,,2/12/16,0.0739,0.0587,0.0108,0.0297,0.0195%,1.8997%,0.1815%,0.7425%,0.7108%
2/13/16,973169112.9,5847990000,384.64,6.009222778,5337751.938,138655000,3.12,25.97629145,7352170.23,437667000,5.69,59.52895354,719720.8087,271414000,0.007961,377.1101193,16157.11745,11277700,0.002331,698.0019816,371740.2249,25662900,4.11,69.03449851,21050.58795,5455420,0.000606,259.157607,,2/13/16,0.0738,0.0585,0.00933,0.0307,0.0192%,1.8750%,0.1640%,0.7470%,0.7013%
2/14/16,1024097731,5975580000,392.93,5.834970454,9335165.513,140015000,3.15,14.99866283,4965400.471,416193000,5.4,83.81861694,1210033.981,281700000,0.008263,232.8033795,240.6493139,10631800,0.002198,44179.63978,481329.8976,23708800,3.8,49.25686129,23572.47114,5106440,0.000567,216.627267,,2/14/16,0.0756,0.057,0.00818,0.0305,0.0192%,1.8095%,0.1515%,0.8026%,0.6957%
2/15/16,1425587386,6199850000,407.57,4.348979279,8988212.607,143812000,3.23,16.00006656,3903432.194,410643000,5.33,105.2004953,1193160.077,292944000,0.008593,245.5194451,162.9610931,10605000,0.002192,65076.88305,286277.425,25097700,4.02,87.66915518,5008.363214,5350530,0.000595,1068.319084,,2/15/16,0.0774,0.0548,0.00979,0.0386,0.0190%,1.6966%,0.1837%,0.9602%,0.7149%
2/16/16,1517233346,6108040000,401.43,4.025774953,6244627.12,142534000,3.2,22.82506181,6928102.166,410605000,5.33,59.26659137,1062153.129,294233000,0.008631,277.0156129,73.98368872,10594400,0.00219,143199.1319,347291.405,24550400,3.93,70.69106707,15344.90434,5200430,0.000578,338.9027318,,2/16/16,0.0792,0.0508,0.00923,0.0404,0.0197%,1.5875%,0.1732%,1.0280%,0.7021%
2/17/16,1498992893,6204150000,407.66,4.138878863,9955092.36,143699000,3.23,14.43472293,3234725.829,330635000,4.29,102.214227,1605107.391,288272000,0.008456,179.5967059,154.6156136,12792200,0.002644,82735.49934,402609.9283,24850600,3.98,61.7237635,17745.38779,4692870,0.000521,264.4557592,,2/17/16,0.0801,0.0347,0.00841,0.0302,0.0196%,1.0743%,0.1960%,0.7588%,0.5122%
2/18/16,1563164853,6341430000,416.57,4.056789011,9940758.436,144543000,3.25,14.54043984,4248506.449,291068000,3.77,68.51066451,1100209.617,277344000,0.008135,252.0828721,830.8063353,10450700,0.00216,12578.98448,257011.8631,25488700,4.08,99.17324319,26091.88013,4194320,0.000466,160.7519266,,2/18/16,0.0857,0.0568,0.00696,0.0333,0.0206%,1.7477%,0.1846%,0.8162%,0.6923%
2/19/16,1647698974,6436980000,422.73,3.906648059,13849523.19,145267000,3.26,10.48895316,2164082.769,338222000,4.38,156.2888467,896698.4794,272531000,0.007994,303.9271352,997.1102066,10247100,0.002118,10276.79782,394517.9137,25026700,4,63.4361562,10182.22666,5037710,0.00056,494.7552403,,2/19/16,0.0889,0.0312,0.00905,0.0366,0.0210%,0.9571%,0.2066%,0.9150%,0.5249%
2/20/16,1966741568,6421310000,421.6,3.264948535,22784094.32,145652000,3.27,6.392705278,5578710.35,361281000,4.68,64.76066641,1099444.043,281361000,0.008253,255.9120691,62.39220599,10208300,0.00211,163614.9874,361135.1849,24506800,3.92,67.86046063,40966.87848,5082410,0.000565,124.0614415,,2/20/16,0.0825,0.045,0.00712,0.0314,0.0196%,1.3761%,0.1521%,0.8010%,0.5872%
2/21/16,1755822036,6669260000,437.77,3.798369005,21256446,154250000,3.46,7.256622298,2079867.795,336572000,4.36,161.8237471,837376.3487,281117000,0.008246,335.7116551,81.78025996,9952180,0.002057,121694.1595,258228.1563,24404300,3.9,94.50673524,6256.881589,5369180,0.000597,858.123959,,2/21/16,0.0856,0.0383,0.00728,0.0336,0.0196%,1.1069%,0.1670%,0.8615%,0.5388%
2/22/16,1842293595,6689200000,438.99,3.630908786,16044547.13,154569000,3.47,9.63374028,3748825.584,360185000,4.66,96.07942326,1298104.412,276143000,0.0081,212.7278804,620.3782317,10425600,0.002155,16805.23182,609525.8595,24286300,3.88,39.84457693,13609.53065,5957070,0.000662,437.713111,,2/22/16,0.0843,0.0228,0.0092,0.0414,0.0192%,0.6571%,0.1974%,1.0670%,0.4852%
2/23/16,1644772766,6679400000,438.25,4.060986501,21657481.52,155639000,3.49,7.186384984,8805613.8,439084000,5.68,49.86409919,1275663.591,274591000,0.008055,215.2534586,164.3232083,9598720,0.001984,58413.65988,890078.526,29006700,4.63,32.58892239,15796.7517,6041160,0.000671,382.430522,,2/23/16,0.0845,0.0393,0.0289,0.0421,0.0193%,1.1261%,0.5088%,0.9093%,0.6409%
2/24/16,1447733761,6417190000,420.96,4.432576052,13846091.19,151871000,3.4,10.96851075,11730399.64,432977000,5.6,36.91067768,687412.4094,271745000,0.007971,395.3158195,241.6871356,9210470,0.001904,38109.06185,1314198.857,28949900,4.62,22.02855363,32389.44141,5836220,0.000648,180.1889673,,2/24/16,0.0862,0.0249,0.0155,0.0388,0.0205%,0.7324%,0.2768%,0.8398%,0.4674%
2/25/16,1259088036,6480650000,425.04,5.147098389,9330484.344,151157000,3.39,16.20033799,5711754.036,478149000,6.19,83.7131636,1154897.585,274883000,0.008063,238.0150444,147.9309534,9405560,0.001944,63580.74348,824232.3287,30831500,4.92,37.40632213,12983.70481,5835300,0.000648,449.4325839,,2/25/16,0.0899,0.0345,0.0102,0.0448,0.0212%,1.0177%,0.1648%,0.9106%,0.5286%
2/26/16,1309455630,6476080000,424.63,4.945627673,10275627.42,150463000,3.37,14.64270685,24230968.16,466797000,6.04,19.26447994,718006.4929,273581000,0.008025,381.0285878,100.2297846,9557410,0.001976,95354.98893,823469.2791,28727400,4.58,34.88581873,8388.360201,5691150,0.000632,678.4579898,,2/26/16,0.0883,0.0375,0.0145,0.118,0.0208%,1.1128%,0.2401%,2.5764%,0.9875%
2/27/16,928074509.4,6602810000,432.84,7.114525756,9674845.232,153161000,3.43,15.83084756,12949284.32,461169000,5.96,35.61347397,709450.5623,274882000,0.008063,387.4575828,85.03349646,9457180,0.001955,111217.1132,853964.7256,26925200,4.29,31.52963956,3432.807543,5822730,0.000647,1696.200538,,2/27/16,0.0887,0.0507,0.0093,0.049,0.0205%,1.4781%,0.1560%,1.1422%,0.6992%
2/28/16,3520556594,6600310000,432.57,1.87479162,21208553.18,152561000,3.41,7.193371407,4995519.511,495545000,6.41,99.19789101,640276.8474,271941000,0.007977,424.7240879,1150.548273,9688940,0.002003,8421.15036,485853.6576,29000600,4.62,59.68999008,7593.231991,5789230,0.000643,762.4197452,,2/28/16,0.0818,0.0404,0.00993,0.0364,0.0189%,1.1848%,0.1549%,0.7879%,0.5366%
2/29/16,3725944209,6614980000,433.44,1.775383535,14597478.62,153819000,3.44,10.53736772,4596368.73,499587000,6.46,108.6916715,1711600.689,269151000,0.007895,157.2510468,27.10290884,9583340,0.001981,353590.8288,1847846.292,28738100,4.57,15.55221347,11401.79266,5882930,0.000654,515.9653551,,2/29/16,0.091,0.0382,0.0104,0.0323,0.0210%,1.1105%,0.1610%,0.7068%,0.4998%
3/1/16,5060717033,6684800000,437.92,1.320919537,14948185.4,154187000,3.45,10.31476369,8239273.95,489188000,6.32,59.37270723,989682.0744,270088000,0.007923,272.9038011,2816.4345,9427770,0.001949,3347.413192,527735.5197,30996500,4.93,58.73491331,9068.697961,5716680,0.000635,630.3749474,,3/1/16,0.0943,0.0459,0.0105,0.0407,0.0215%,1.3304%,0.1661%,0.8256%,0.5859%
3/2/16,2412086726,6643810000,435.13,2.754382721,8836409.932,153604000,3.43,17.38307765,27459006.43,591078000,7.63,21.52583349,20046413.89,272896000,0.008005,13.6132079,24.43657652,9237270,0.00191,378009.9881,722915.036,32617000,5.19,45.11871849,8600.091151,5649810,0.000628,656.9476882,,3/2/16,0.147,0.0202,0.0132,0.043,0.0338%,0.5889%,0.1730%,0.8285%,0.4061%
3/3/16,1474922333,6474150000,423.91,4.389485368,16235550.14,150493000,3.36,9.269350204,17711687.59,653959000,8.44,36.92245568,23569264.1,273673000,0.008028,11.61143593,1852.569966,9131580,0.001888,4929.141769,931120.3257,33630800,5.35,36.11864017,9418.094728,5797540,0.000644,615.5746112,,3/3/16,0.107,0.0349,0.0132,0.0409,0.0252%,1.0387%,0.1564%,0.7645%,0.4962%
3/4/16,3051131480,6443890000,421.84,2.111967328,16552890.03,148651000,3.32,8.980365344,13963343.49,716027000,9.24,51.27905079,984215.1441,273954000,0.008036,278.347678,622.7503506,9148750,0.001891,14690.87892,680359.5562,35742700,5.68,52.53501575,20402.03396,5451010,0.000606,267.1797337,,3/4/16,0.104,0.0423,0.0129,0.0541,0.0247%,1.2741%,0.1396%,0.9525%,0.5977%
