date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,NVT (Daily),NVT (Bi-weekly)
2/9/14,334035669.1,58815,8307340000,671.46,39311400,3700,11.06891301,null,24.86961953,23.11154801
2/10/14,423928455.4,67677,8431680000,681.32,112758000,3875,13.14691692,null,19.88939382,23.38140508
2/11/14,479785834.3,63135,8461320000,683.5,72745200,4100,12.25564069,null,17.63561863,23.24779426
2/12/14,407075920.2,61830,8326420000,672.38,25367600,4275,16.09964453,null,20.45421895,22.67896257
2/13/14,362391377.7,67712,8065550000,651.08,38588100,4400,13.92974014,null,22.2564622,22.56398247
2/14/14,432467918.5,76652,7449940000,601.17,102506000,4925,17.08877572,null,17.22657261,21.56498788
2/15/14,614395103.4,63082,8193290000,660.9,26709200,4450,13.55332947,null,13.33553922,20.4073068
2/16/14,324995755.5,55282,8077340000,651.3,40061700,4825,10.86050675,null,24.85367843,20.15742911
2/17/14,352416431.4,58987,7620580000,614.23,31948400,4050,12.97488797,null,21.62379311,19.85510401
2/18/14,279578023.7,67993,7783430000,627.16,20015100,4225,24.1472286,null,27.83992067,20.58021587
2/19/14,254070437,68833,7771210000,625.97,13897800,4875,14.27430015,null,30.5868329,21.20921484
2/20/14,290820129.4,69889,7738580000,623.09,46905000,4300,14.61140653,null,26.60950608,21.79026998
2/21/14,298743677.3,71561,6918730000,556.88,47308100,4075,14.28540775,null,23.15941901,22.32408637
2/22/14,198063533.4,59013,7136600000,574.24,31254000,4200,12.36647684,null,36.03187259,23.3123177
2/23/14,197934954.9,56825,7539890000,606.47,31434400,4275,11.5012592,null,38.09276641,24.25682819
2/24/14,416349909.5,72124,7537080000,606.04,57893900,4775,15.00062666,null,18.10275402,24.12921106
2/25/14,542504770.6,83134,6721330000,540.24,126314000,4325,18.34736976,null,12.38943944,23.75448397
2/26/14,338243784.1,70965,6683680000,537.04,64642700,4500,14.44027559,null,19.75994923,23.70489328
2/27/14,337630906.4,71926,7241560000,581.65,25540800,4625,14.63635972,null,21.44815496,23.64715705
2/28/14,308546812.8,70105,7219990000,579.7,28076100,4575,14.76963454,null,23.39998244,24.08811489
3/1/14,406622010.9,64171,6851590000,549.92,18668100,3750,14.7138223,null,16.85002242,24.33914941
3/2/14,255203135.2,57433,7069290000,567.23,7950760,3575,10.8429653,null,27.70063931,24.54250376
3/3/14,502327839.1,76002,7013060000,562.56,96056900,3550,15.61461601,null,13.96112151,23.99517007
3/4/14,661326758.2,84086,8332950000,668.24,55344600,3700,17.82849746,null,12.60035209,22.90662946
3/5/14,418232767.8,74559,8310510000,666.24,22461900,3925,14.83087007,null,19.87053775,22.1411798
3/6/14,372608272.7,70320,8291650000,664.52,16068100,4000,14.61806192,null,22.25299492,21.83000044
3/7/14,1521655525,71552,8291900000,664.31,34150800,4300,13.69186829,null,5.449262245,20.56498924
3/8/14,1039167399,67603,7862010000,629.66,18654200,4225,12.30227201,null,7.565681917,18.5316899
3/9/14,353356284.6,61785,7697910000,616.31,15396500,4100,12.12311576,null,21.78512265,17.36685821
3/10/14,1034397148,67293,7950820000,636.33,20639800,4100,15.54795989,null,7.686428773,16.62283497
3/11/14,644292571.9,76119,7848450000,627.95,11732500,4200,14.57329441,null,12.18150006,16.60798216
3/12/14,611686897.5,74884,7900600000,631.91,18621200,4250,17.1788394,null,12.91608506,16.11913472
3/13/14,494634955.6,76577,7924860000,633.62,11634900,4400,15.14492322,null,16.02163355,15.73152605
3/14/14,405763868.3,69358,7983980000,638.14,11913800,3350,13.91428291,null,19.67641928,15.46555725
3/15/14,300236801.9,62736,7876360000,629.37,4342080,4250,11.14630455,null,26.23382594,16.13582893
3/16/14,264234009.7,59467,7968200000,636.5,5277290,4050,10.60438815,null,30.15584561,16.31120081
3/17/14,310581462.1,66398,7901040000,630.92,14648200,4400,14.80993392,null,25.43950932,17.13108565
3/18/14,1434450579,54570,7789810000,621.84,24011500,3550,10.1442067,null,5.430518218,16.61895466
3/19/14,777145501.8,68703,7692450000,613.9,14228900,3875,12.57069435,null,9.898339477,15.90665479
3/20/14,416763326.7,72448,7642910000,609.75,20572900,4375,13.92831277,null,18.33872971,15.62706441
3/21/14,326368642.7,73558,7376710000,588.29,38414100,4350,14.86472467,null,22.60238587,16.85228753
3/22/14,239492407.4,68382,7164770000,571.18,17360700,4400,17.75926479,null,29.91648077,18.44877316
3/23/14,168234229.5,56486,7099230000,565.76,9288400,5350,11.16626473,null,42.19848732,19.90687064
3/24/14,336590680.2,68700,7061380000,562.51,22706900,4900,12.54475378,null,20.97913108,20.85634937
3/25/14,287451481.9,72117,7346810000,585.03,14020100,3575,14.36124533,null,25.55843495,21.81184472
3/26/14,262716381.8,69685,7329720000,583.48,16401100,4225,15.62848547,null,27.89974478,22.88210613
3/27/14,412867632.7,69860,7291520000,580.26,62225400,4000,13.56087839,null,17.66067238,22.99918033
3/28/14,368846760,69173,5997850000,477.14,58828300,4650,12.767581,null,16.26108902,22.75522817
3/29/14,199974832.6,53846,6308890000,501.71,11147100,4175,9.85227847,null,31.54841996,23.13484203
3/30/14,258391235.8,55643,6193560000,492.37,42958300,3825,10.75929001,null,23.96969844,22.69297438
3/31/14,323759814.3,64786,5816910000,462.3,28254000,4225,12.36229014,null,17.96674492,22.15920549
4/1/14,297781026.6,62692,5752280000,457,35685800,4400,12.2123983,null,19.31714745,23.15110758
4/2/14,333911465,67547,6032970000,479.14,49647600,4850,13.42332706,null,18.06757369,23.73462431
4/3/14,295841048.5,65925,5497550000,436.44,40765500,5050,13.03164543,null,18.58278298,23.75205669
4/4/14,245197080.5,67062,5615980000,445.66,22925500,5000,14.0191932,null,22.90394319,23.77359649
4/5/14,272040905.7,57099,5630890000,446.68,13404500,4450,11.60986386,null,20.69868862,23.11518277
4/6/14,170707382.1,48704,5843670000,463.4,10241400,3450,9.84415154,null,34.23208726,22.54615419
4/7/14,193482703.6,62774,5821160000,461.47,15616600,3775,13.81118106,null,30.08620353,23.19665937
4/8/14,177242376.4,68833,5648000000,447.61,10921600,3750,14.76637153,null,31.86596859,23.64719749
4/9/14,218010231.6,64555,5719730000,453.18,13204400,3725,13.42250642,null,26.23606222,23.52836302
4/10/14,325985943.6,67181,5583670000,442.26,55868300,4250,21.01807392,null,17.12856063,23.49035504
4/11/14,281035015.4,68456,4593400000,363.71,62562800,3925,14.7979968,null,16.34458252,23.49631886
4/12/14,169548100,50108,5317310000,420.89,19226500,3950,9.51902101,null,31.3616608,23.48297892
4/13/14,147204312.6,49638,5326230000,421.46,22493500,5000,9.4623028,null,36.18256766,24.35532672
4/14/14,223188926.3,66848,5244350000,414.83,50730200,4625,15.20910851,null,23.49735754,24.75037048
4/15/14,277297901.1,73071,5797070000,458.37,49561000,4650,16.26960212,null,20.90556754,24.86382906
4/16/14,403050621.2,68424,6606460000,522.18,56480100,3850,14.7029191,null,16.39114209,24.74408394
4/17/14,397410459.1,65777,6695650000,529.07,34025500,4400,14.96413901,null,16.84819774,24.620185
4/18/14,324836989,56907,6276700000,495.8,19042400,3875,12.22375652,null,19.32261476,24.36437582
4/19/14,248536915.4,55652,6073340000,479.58,19588200,3925,12.96836491,null,24.43636991,24.63135306
4/20/14,190596531.6,49236,6356070000,501.75,12103100,4275,10.830172,null,33.34829836,24.56822528
4/21/14,339583907.5,60352,6307460000,497.74,15171400,4525,13.09900625,null,18.57408393,23.74593102
4/22/14,365549702.9,72777,6280640000,495.45,11670900,3875,14.32268499,null,17.18135715,22.6970302
4/23/14,333133627.8,72210,6192560000,488.36,9814530,4225,14.30181519,null,18.58881687,22.15079839
4/24/14,228806654,72584,6225860000,490.82,13009400,3725,14.98849578,null,27.21013525,22.87091086
4/25/14,252141218.8,74038,6345230000,500.09,46856500,4150,13.81153254,null,25.16538165,23.50096795
4/26/14,154516227.6,53500,5860330000,461.7,12214600,4325,9.59981721,null,37.92695492,23.96991753
4/27/14,116409338.1,52175,5805530000,457.24,10949500,4375,11.59080091,null,49.87168638,24.94771172
4/28/14,209530042.7,63632,5470650000,430.72,23876600,4025,12.47855034,null,26.10914372,25.13426788
4/29/14,214417063.1,64941,5590030000,439.98,16401400,4000,12.76976638,null,26.07082626,25.50321493
4/30/14,193305592.5,63093,5679680000,446.89,15244900,3800,12.19043169,null,29.38187109,26.43112414
5/1/14,192307115.1,59248,5690670000,447.63,12871800,4000,11.52604616,null,29.59157282,27.34136522
5/2/14,250289930.5,61290,5816390000,457.36,10394200,4225,11.85861524,null,23.23860967,27.62107914
5/3/14,241407078.2,55608,5716960000,449.4,9849640,3600,10.83551018,null,23.68182425,27.56718302
5/4/14,183104572.4,50453,5580030000,438.52,5621260,3850,9.82022025,null,30.47455302,27.3619155
5/5/14,241325068.2,65494,5534140000,434.78,10004800,3150,12.97070526,null,22.93230472,27.67321698
5/6/14,273442607.7,76078,5517460000,433.36,12507300,4775,14.96668586,null,20.17776252,27.88724594
5/7/14,317307299.6,69353,5468310000,429.34,18332200,3900,13.4069598,null,17.23348314,27.79043639
5/8/14,546044969.2,69428,5588990000,438.68,9446580,4075,13.74177753,null,10.23540242,26.57795547
5/9/14,563828255,66333,5609930000,440.18,10347900,4075,15.68761804,null,9.949714209,25.49112208
5/10/14,294403487.7,58170,5742830000,450.46,6682600,4325,10.38827803,null,19.50666429,24.17538704
5/11/14,202391878.9,53514,5789010000,453.92,12251700,4250,9.97526277,null,28.60297574,22.65619342
5/12/14,222398793,70472,5591520000,438.3,7383770,3825,12.69270545,null,25.14186307,22.58710194
5/13/14,283101177.6,69847,5634510000,441.53,7682670,4300,12.96985708,null,19.90281372,22.14652962
5/14/14,255190482.8,69552,5624310000,440.59,9472960,3650,12.10264809,null,22.03965422,21.62208556
5/15/14,325042473.4,72884,5671210000,444.14,7362980,4150,12.48583989,null,17.44759674,20.75465869
5/16/14,304155128.3,69004,5714640000,447.39,6475100,4700,12.01678574,null,18.78857027,20.43679874
5/17/14,203704297.1,54394,5725990000,448.12,2945790,4375,9.71980158,null,28.10932357,20.75304869
5/18/14,122837102.4,49422,5735400000,448.7,2857830,4150,8.70558876,null,46.69110464,21.9113738
5/19/14,206988268,60924,5703760000,446.08,6242620,4250,10.8997177,null,27.5559579,22.24163475
5/20/14,587420834.1,69956,5708560000,446.31,40327500,4450,12.7684754,null,9.718007379,21.49450938
5/21/14,370911049.1,71620,6215880000,485.8,14626000,4500,13.65267612,null,16.75841152,21.46057569
5/22/14,353612553.9,71593,6297990000,492.05,33086500,4275,12.47327407,null,17.81042537,22.00164876
5/23/14,606724011.7,72923,6731160000,525.72,34934700,3775,12.85154887,null,11.09427,22.08340274
5/24/14,478682358.7,56687,6673600000,521.05,11499300,4175,11.90626576,null,13.94160424,21.68589845
5/25/14,406997138,54733,6729120000,525.23,47010300,3875,9.66849612,null,16.53358064,20.8237988
5/26/14,373093357.5,65263,7322870000,571.39,29959800,4100,12.17277033,null,19.62744673,20.42991192
5/27/14,502107561.4,69060,7468620000,582.59,38032000,3400,12.34084523,null,14.87454198,20.07074966
5/28/14,489045640.4,71994,7333770000,571.91,19289000,4450,13.55060879,null,14.99608502,19.56763757
5/29/14,375666958.9,66358,7392820000,576.33,18707800,3250,12.25415342,null,19.67918611,19.72703681
5/30/14,478657306.9,66172,7290240000,568.18,31985400,4150,11.83879136,null,15.23060422,19.47289638
5/31/14,350889563.1,53375,7902400000,615.69,15107100,3800,9.8952074,null,22.52104603,19.0737337
6/1/14,421826753.1,53421,8007450000,623.69,45259100,4325,10.67187469,null,18.98279315,17.09456859
6/2/14,518795142.3,62037,8086630000,629.64,45450200,4750,11.14962109,null,15.58732791,16.23966645
6/3/14,573738762.3,69112,8486730000,660.55,40653700,4350,13.57737067,null,14.791976,16.60209278
6/4/14,585390326.4,66131,8569660000,666.77,37731500,4750,12.18560823,null,14.6392238,16.45072223
6/5/14,598158693.2,67460,8242230000,641.07,29621300,3650,12.41392887,null,13.77933664,16.16278732
6/6/14,728077165.4,63108,8478870000,659.28,18680100,3475,11.07770458,null,11.64556506,16.20216554
6/7/14,354966136.8,52711,8407050000,653.52,15855300,3975,9.02463194,null,23.6840902,16.89805739
6/8/14,492626421.2,47256,8428530000,654.99,8614190,3650,8.70155338,null,17.10937464,16.93918553
6/9/14,216679273.2,56526,8439070000,655.64,19065400,3400,10.38668679,null,38.94728774,18.31917418
6/10/14,344517823.3,64370,8369550000,650.04,17913400,4400,12.02444471,null,24.29351817,18.99195819
6/11/14,322557235.5,62399,8412780000,653.19,25163800,3725,11.15721631,null,26.08151073,19.78377431
6/12/14,530805675.8,62964,8160590000,633.43,50818800,3975,12.61281212,null,15.37396899,19.47625881
6/13/14,535841553.8,64041,7548170000,585.7,35700700,4200,11.84162986,null,14.08657083,19.39454214
6/14/14,266543164.8,58056,7744580000,600.75,38481200,4325,9.82417672,null,29.05563159,19.86129825
6/15/14,225424615.5,53365,7427200000,575.93,23580900,4800,9.26131378,null,32.94759972,20.85878443
6/16/14,405077406.1,66112,7645650000,592.65,28677500,4950,11.26181368,null,18.87454073,21.09358535
6/17/14,242938286.3,66779,7634710000,591.59,18597300,4450,11.96758603,null,31.42654094,22.28176856
6/18/14,309249239.9,66501,7872150000,609.77,17862000,4125,12.07779938,null,25.455681,23.05437264
6/19/14,383792806.8,62956,7852650000,608.07,12803800,3875,12.77043227,null,20.46064924,23.53160926
6/20/14,327807787,58543,7717370000,597.4,18134100,4625,11.10276006,null,23.54236326,24.38138056
6/21/14,264496741.7,51463,7672030000,593.68,9256290,4775,9.08959598,null,29.00614182,24.7615271
6/22/14,294037767.3,49501,7703560000,595.9,10877700,4625,9.21456903,null,26.19921948,25.41080173
6/23/14,286087066.5,58270,7787160000,602.16,14053800,4125,10.20047146,null,27.21954577,24.57310588
6/24/14,506292160.8,64879,7683850000,593.97,14144900,4875,11.88412126,null,15.17671138,23.92190539
6/25/14,272692547.8,64445,7529260000,581.81,20687700,4775,11.7934477,null,27.6108022,24.0311405
6/26/14,252437021.7,60460,7329110000,566.14,14655900,4150,10.80215378,null,29.0334197,25.00681555
6/27/14,243849803.3,61810,7527840000,581.3,20814600,4600,10.21738742,null,30.87080611,26.2056895
6/28/14,194829511.9,56815,7761630000,599.08,13398100,4875,9.8441799,null,39.83806111,26.97586303
6/29/14,176610767.8,51869,7728190000,596.33,8897470,4250,8.99489011,null,43.7583172,27.74805714
6/30/14,331558755.3,65238,7812050000,602.62,46422400,3250,11.33294482,null,23.56158562,28.08284606
7/1/14,548153185.7,68895,8316770000,641.39,38446300,3200,12.07605576,null,15.17234637,26.92183216
7/2/14,530360390.2,66272,8314310000,641.04,25768200,3575,13.54193824,null,15.67671748,26.22333477
7/3/14,392894103.7,64050,8442770000,650.77,18949000,3250,11.21728619,null,21.48866557,26.29676451
7/4/14,216335805.4,61336,8365570000,644.65,22237200,4225,10.51755738,null,38.66937322,27.37726522
7/5/14,241094238.4,49118,8177490000,629.95,9105940,3725,8.25709844,null,33.91823071,27.72812871
7/6/14,197509663.3,52597,8203530000,631.77,10080000,3650,9.22978024,null,41.53482853,28.82352936
7/7/14,250309939.2,61719,8253710000,635.46,17813600,3525,10.61842054,null,32.97396031,29.23455897
7/8/14,213095959.9,70761,8088590000,622.57,10005500,4025,12.44220424,null,37.95750048,30.86175819
7/9/14,242939929.7,69260,8125370000,625.22,9819150,4175,11.81089911,null,33.44600458,31.27855836
7/10/14,290616626.4,64654,8122830000,624.83,15880700,3675,11.31451949,null,27.95032789,31.20119466
7/11/14,218373885,57719,8019000000,616.66,16467100,3775,10.65731942,null,36.72142391,31.61909593
7/12/14,261034160,54772,8219370000,631.88,13329000,4000,9.09317757,null,31.48771793,31.02264284
7/13/14,269644579.1,53063,8252240000,634.22,11291000,4075,9.42808611,null,30.60413834,30.08305864
7/14/14,251788473.2,60226,8155140000,626.56,12706800,3400,11.47548108,null,32.38885361,30.71357778
7/15/14,327406667.6,70190,8071770000,620,10873200,3550,11.95214192,null,24.65365186,31.39081389
7/16/14,306706985,65633,8100510000,622.01,13182400,4050,12.56884552,null,26.41123416,32.15756508
7/17/14,247392656.3,69178,8031440000,616.54,16576700,4350,12.64218026,null,32.4643428,32.94154202
7/18/14,281561620.1,62845,8110060000,622.37,14158100,4025,11.70719652,null,28.80385472,32.23686213
7/19/14,166086258.2,58462,8201340000,629.17,7222030,4325,10.38917791,null,49.38000342,33.34127447
7/20/14,141643462.1,53225,8196210000,628.56,5760120,4150,9.31406576,null,57.86507811,34.50772087
7/21/14,214654088.6,62436,8138520000,623.95,10711900,3775,10.22037475,null,37.91458179,34.8606224
7/22/14,188602143.3,65961,8119060000,622.27,9602880,3575,11.65709134,null,43.04860941,35.22427304
7/23/14,209211680.4,67440,8106260000,621.12,11056600,3600,11.05753961,null,38.74668941,35.60289338
7/24/14,277321390.5,66626,8087290000,619.5,20917200,3675,10.93671459,null,29.16215726,35.68945262
7/25/14,263884526.4,62765,7854660000,601.51,12279500,4075,10.2517952,null,29.76551944,35.1926023
7/26/14,176563021.4,58002,7857510000,601.54,10752900,3300,9.38360227,null,44.50258008,36.12223531
7/27/14,111980307.9,50710,7782830000,595.67,7774230,4050,8.56969381,null,69.50177357,38.90063783
7/28/14,236950659.6,62038,7765040000,594.14,19316400,3375,9.97314734,null,32.77070431,38.92791288
7/29/14,259134471.7,61859,7655040000,585.55,11275400,3800,10.34068473,null,29.54080153,39.276995
7/30/14,199354083.6,66221,7646630000,584.74,14898800,4500,11.14404683,null,38.35702716,40.13026593
7/31/14,191756459.5,65066,7421870000,567.37,22467900,3600,10.59741002,null,38.70466747,40.57600341
8/1/14,230961121.6,71462,7670500000,586.2,18215900,3900,11.24535953,null,33.21121731,40.89081502
8/2/14,185047686.9,58564,7786620000,594.9,8359080,4250,9.1471919,null,42.07899127,40.36931415
8/3/14,206004090.4,51919,7710420000,588.89,9917990,3800,8.27710489,null,37.4284801,38.90955715
8/4/14,175485859.1,64843,7677850000,586.23,9867570,3425,10.45938306,null,43.75195835,39.32651262
8/5/14,278401101.5,74722,7716120000,589.01,10790800,3300,12.53650448,null,27.71583861,38.23131471
8/6/14,232673675.6,77830,7678040000,585.95,14497900,3825,12.77768616,null,32.99917784,37.82077816
8/7/14,208448997.5,69903,7663290000,584.65,11131400,4025,11.11430832,null,36.76338142,38.36372275
8/8/14,148389384.7,69610,7721090000,588.88,11072000,3975,11.26024719,null,52.03263035,39.95423067
8/9/14,207242510.3,62372,7770550000,592.47,7922070,4275,9.70650054,null,37.49496177,39.45368651
8/10/14,168803739,56139,7730000000,589.17,7555310,4450,9.40242291,null,45.79282454,37.76019015
8/11/14,270725814.3,72487,7760290000,591.28,14764200,4600,11.95858646,null,28.66475818,37.46690828
8/12/14,356224306.8,77933,7569070000,576.51,13978200,4475,12.42285842,null,21.24804472,36.87456851
8/13/14,376841173.2,76479,7490990000,570.38,25777500,3925,12.80518318,null,19.87837458,35.55466475
8/14/14,337444323.9,79877,7175190000,546.18,35803900,4375,12.48261996,null,21.26332996,34.30885493
8/15/14,348947187.4,69074,6717150000,511.14,25598300,4050,10.87958428,null,19.24976112,33.31160806
8/16/14,279325883.5,73382,6544250000,497.83,22832500,4250,14.3685366,null,23.42872747,31.97944636
8/17/14,192205725.3,58741,6826520000,519.14,24300900,4125,37.23219012,null,35.51673598,31.84289321
8/18/14,418214885.8,70887,6465210000,491.51,50783800,4575,11.26831538,null,15.45906236,29.82197206
8/19/14,241167620.8,73732,6072520000,461.48,38422400,4950,12.64506108,null,25.17966541,29.64081683
8/20/14,245226534.7,74262,6385230000,485.07,46527600,3950,12.26543871,null,26.03808763,29.14359611
8/21/14,292619277.3,74380,6721410000,510.45,49444200,4225,11.68474022,null,22.96981273,28.1583412
8/22/14,1669267932,67305,6817460000,517.58,36563900,3975,10.81624149,null,4.084101701,24.7334463
8/23/14,284278405.1,59124,6764340000,513.39,25171900,4000,8.97282322,null,23.79477259,23.75486135
8/24/14,178570314,56564,6567300000,498.29,19441700,4000,9.00087385,null,36.77710954,23.11088171
8/25/14,381770547.9,66541,6700090000,508.22,18356700,3275,15.94493501,null,17.55004423,22.31697357
8/26/14,871811764.6,73675,6626970000,502.54,23235100,4400,11.54143926,null,7.60137712,21.3422116
8/27/14,711015488.2,73326,6756340000,512.19,22648500,3800,11.59565324,null,9.502380907,20.6010692
8/28/14,334877520.9,69083,6741320000,510.88,19862000,4475,10.930889,null,20.13070325,20.52016729
8/29/14,247616215.1,67248,6711080000,508.43,17624800,4350,10.26840434,null,27.10274849,21.08109496
8/30/14,272270373.4,64168,6715420000,508.59,9424070,4275,9.59588597,null,24.66452708,21.16936636
8/31/14,215984213.3,58321,6642630000,502.9,44632300,4825,8.91984001,null,30.75516445,20.82925411
9/1/14,270209880.8,67148,6313120000,477.79,20432000,3625,10.49616671,null,23.36376442,21.39387568
9/2/14,214840287.4,70486,6270970000,474.48,23337900,3550,11.31693449,null,29.18898534,21.68025568
9/3/14,184935636.4,74005,6304370000,476.87,13342200,4375,11.5879174,null,34.08953582,22.25535912
9/4/14,161360809,70501,6317100000,477.68,26081400,3950,11.08380029,null,39.1489113,23.41100902
9/5/14,162334249.8,67144,6477530000,489.67,15302500,3550,10.86692596,null,39.9024236,25.96946058
9/6/14,142232956.7,64830,6395630000,483.34,10601400,4425,10.01473118,null,44.96587955,27.48168251
9/7/14,119907337.3,61058,6421460000,485.13,8994050,3925,19.77283189,null,53.5535201,28.67999755
9/8/14,210516572.6,73413,6379410000,481.81,30238000,3925,11.49393379,null,30.30359995,29.59096581
9/9/14,178961466.6,78522,6289350000,474.88,21447800,3300,13.03758738,null,35.14359889,31.55826737
9/10/14,190284668.2,75781,6299070000,475.48,22787800,3875,14.38282186,null,33.10340271,33.24405464
9/11/14,155688843.8,66931,6355700000,479.62,16852900,4275,10.25164404,null,40.82309205,34.72208241
9/12/14,162711593.7,65856,6357290000,479.58,15437200,3925,10.38622762,null,39.0709098,35.57695108
9/13/14,118413004.7,62531,6335400000,477.79,15588000,4425,9.8613517,null,53.50256939,37.63681124
9/14/14,132739887,67717,6355140000,479.12,13105500,4150,10.74595875,null,47.87664163,38.8597739
9/15/14,151749948.2,75542,6339090000,477.76,15345200,3875,12.2456938,null,41.77325972,40.17473785
9/16/14,158652907.3,87098,6302440000,474.86,16797300,4125,14.45881495,null,39.72470539,40.92728928
9/17/14,164719481.1,79584,6185010000,465.86,21056800,4700,12.21467526,null,37.54874626,41.17437574
9/18/14,235045008.8,79049,6067610000,456.86,34483200,4475,12.40376755,null,25.81467282,40.22193013
9/19/14,250029702.1,71239,5634440000,424.1,37919700,4275,11.04396275,null,22.53508264,38.98140578
9/20/14,230286640,61977,5245150000,394.67,36863600,4125,9.91822453,null,22.7766144,37.39645827
9/21/14,285371085.5,60476,5425180000,408.08,26580100,4400,9.45779944,null,19.01096599,34.92913297
9/22/14,143134128.7,71776,5307360000,399.1,24127600,4000,11.4113252,null,37.07962627,35.41313485
9/23/14,174793885.4,75051,5348840000,402.09,45099500,3850,12.43653356,null,30.60084159,35.08865219
9/24/14,167648792.5,76447,5798220000,435.75,30627700,3925,12.51321001,null,34.58551602,35.19451743
9/25/14,159480879.5,78287,5632260000,423.16,26814400,4175,13.30083893,null,35.31620854,34.8011686
9/26/14,164563972.4,72847,5477970000,411.43,21460800,3725,47.50781177,null,33.2877842,34.3880882
9/27/14,114655820.5,65272,5374500000,403.56,15029300,3200,11.09466969,null,46.87507339,33.91469563
9/28/14,125309151.7,62254,5321420000,399.47,23613300,3300,10.86970122,null,42.46633168,33.52824492
9/29/14,189765381.3,74393,5022360000,376.93,32497700,3475,11.61476265,null,26.46615503,32.4348803
9/30/14,173450805.2,77883,5012450000,376.09,34707300,3850,12.28103848,null,28.89839569,31.66157247
10/1/14,195135592,79499,5165060000,387.43,26229400,3800,12.81336375,null,26.46908207,30.87016788
10/2/14,159281390.9,72862,5120700000,383.99,21777700,3575,11.53256294,null,32.14876498,31.32260304
10/3/14,165913609.7,73302,5004540000,375.18,30901200,3575,11.80000295,null,30.16352914,31.86749207
10/4/14,207185996.9,69515,4801920000,359.89,47236500,3550,13.01703573,null,23.17685593,31.89608075
10/5/14,249601607.7,66479,4389890000,328.92,83308100,4500,11.46473244,null,17.58758704,31.79441083
10/6/14,335167652.1,76848,4277430000,320.39,79011800,3900,12.55101697,null,12.76206094,30.05744187
10/7/14,237212652.5,78468,4414880000,330.58,49199900,3750,13.21794318,null,18.61148617,29.20105934
10/8/14,218601178.8,79532,4489870000,336.12,54736300,3350,12.92178624,null,20.53909327,28.19774343
10/9/14,284100642.4,78661,4713320000,352.75,83641100,3450,13.33227133,null,16.590318,26.86017982
10/10/14,256044107,85266,4874190000,364.69,43665700,4200,13.4470694,null,19.03652483,25.84223272
10/11/14,214626518.2,65918,4831160000,361.36,13345200,3425,10.54079744,null,22.50961364,24.10184274
10/12/14,130797571.2,62432,4849070000,362.61,17552800,3725,10.98608225,null,37.07308901,23.71661112
10/13/14,234456384.9,74690,5055290000,377.92,35221400,3800,12.66306294,null,21.56175019,23.36629649
10/14/14,233438433.1,83450,5241030000,391.69,38491500,3400,13.44951575,null,22.4514444,22.90579997
10/15/14,204356457.3,76603,5366290000,400.95,25267100,3775,12.60889796,null,26.25945895,22.89082689
10/16/14,202906478.7,73179,5281630000,394.52,26990000,3750,12.01439781,null,26.02987363,22.45376322
10/17/14,197470859.7,72563,5125580000,382.76,13600700,3350,11.90630424,null,25.95613351,22.15323496
10/18/14,146308533.7,67187,5143260000,383.98,11416800,4225,10.7205738,null,35.15352024,23.00871099
10/19/14,113847287.5,62272,5242370000,391.25,5914570,3225,10.33493831,null,46.04738606,25.04155377
10/20/14,200752800.6,80546,5216560000,389.23,16419000,3700,12.50595393,null,25.98499241,25.98604888
10/21/14,171434475.1,79594,5126590000,382.42,14188900,3300,12.81319659,null,29.9040785,26.79266262
10/22/14,219249464.1,79399,5177640000,386.12,11641300,4350,12.51589082,null,23.61529148,27.01239106
10/23/14,218821849.6,82868,5136830000,382.96,26456900,3750,13.08960183,null,23.47494096,27.50414984
10/24/14,166438943.4,76992,4811290000,358.59,15585700,3800,12.35884619,null,28.90723711,28.20920072
10/25/14,179990591.1,74489,4812990000,358.61,18127500,4000,11.62312969,null,26.74023108,28.51138768
10/26/14,122668642.8,71097,4665040000,347.49,11272500,3175,11.14531717,null,38.02960473,28.57971023
10/27/14,161035074.8,80024,4764020000,354.78,13033000,3925,12.74345988,null,29.58374134,29.1527096
10/28/14,158494435.2,87402,4744450000,353.21,7845880,3650,13.42275188,null,29.93448947,29.68721282
10/29/14,202535752.7,93357,4797700000,357.09,18192700,3600,14.30178246,null,23.68816338,29.50354885
10/30/14,164519839.5,90922,4511760000,335.71,30177900,4200,13.75005955,null,27.42380501,29.60311538
10/31/14,155995435.7,88383,4638210000,345.01,12545400,4800,13.2566516,null,29.73298531,29.87289051
11/1/14,176569136.6,73556,4554320000,338.65,16677200,4050,13.07513607,null,25.79340924,29.20431115
11/2/14,104110368.8,73736,4386500000,326.07,8603620,3825,12.12091301,null,42.13317127,28.92472438
11/3/14,143309799.4,87387,4380950000,325.57,12948500,4225,13.39352055,null,30.5697867,29.25220968
11/4/14,196748031.4,91127,4403750000,327.16,15655500,4050,16.98828195,null,22.38268901,28.71496758
11/5/14,274628660.1,86610,4452510000,330.68,19817200,3725,13.01255757,null,16.21283809,28.18622091
11/6/14,184428768.8,92431,4571830000,339.46,18797000,3700,14.08289031,null,24.78913691,28.28009205
11/7/14,223951206.5,87793,4712700000,349.82,16834200,3625,13.80418869,null,21.04342314,27.71839105
11/8/14,124832113.9,74265,4610750000,342.15,8535470,3925,11.22685235,null,36.93560779,28.44663224
11/9/14,131234254.1,71182,4655480000,345.38,24205600,3575,14.90129404,null,35.47457965,28.26413045
